,amt,state,city_pop,job,is_fraud,month,age
477922,10.69,38,645,323,1,7,45.224657534246575
478376,21.49,43,12747,295,1,7,32.25205479452055
478377,636.46,2,2470,112,1,7,50.84109589041096
478384,1039.92,34,1382480,466,1,7,28.734246575342464
478403,790.17,34,239,385,1,7,63.27945205479452
478419,7.04,34,239,385,1,7,63.27945205479452
478430,682.53,41,8007,232,1,7,78.91232876712328
478433,1009.68,38,645,323,1,7,45.224657534246575
478469,11.46,43,12747,295,1,7,32.25205479452055
478521,297.94,38,645,323,1,7,45.224657534246575
478551,836.42,38,645,323,1,7,45.224657534246575
478606,350.44,2,2470,112,1,7,50.84109589041096
478607,19.21,41,8007,232,1,7,78.91232876712328
478682,410.94,34,239,385,1,7,63.27945205479452
478729,1013.23,41,8007,232,1,7,78.91232876712328
478737,1124.22,41,8007,232,1,7,78.91232876712328
478965,24.03,34,239,385,1,7,63.28219178082192
479064,344.89,50,635,358,1,7,46.07397260273972
479185,349.61,50,635,358,1,7,46.07397260273972
479870,324.38,34,239,385,1,7,63.28219178082192
480520,885.6,34,239,385,1,7,63.28219178082192
481561,22.56,50,635,358,1,7,46.07397260273972
482168,941.94,41,8007,232,1,7,78.91506849315068
482229,317.71,34,239,385,1,7,63.28219178082192
482271,983.88,34,239,385,1,7,63.28219178082192
482289,22.82,50,635,358,1,7,46.07397260273972
482301,987.33,41,8007,232,1,7,78.91506849315068
482308,116.45,50,635,358,1,7,46.07397260273972
482372,1043.82,41,8007,232,1,7,78.91506849315068
482432,110.19,50,635,358,1,7,46.07397260273972
482471,1148.13,41,8007,232,1,7,78.91506849315068
482492,925.99,34,239,385,1,7,63.28219178082192
482502,1012.83,41,8007,232,1,7,78.91506849315068
482669,343.47,50,635,358,1,7,46.07671232876712
489045,824.99,23,16163,236,1,8,32.463013698630135
489596,367.28,44,42384,206,1,8,26.60821917808219
490268,665.33,14,2092,369,1,8,57.295890410958904
491091,900.88,14,2092,369,1,8,57.295890410958904
491093,18.89,44,42384,206,1,8,26.60821917808219
491098,918.23,14,2092,369,1,8,57.295890410958904
491146,1084.5,23,16163,236,1,8,32.463013698630135
491155,16.49,44,42384,206,1,8,26.60821917808219
491176,22.61,14,2092,369,1,8,57.295890410958904
491185,1125.1,23,16163,236,1,8,32.463013698630135
491222,744.12,14,2092,369,1,8,57.295890410958904
491244,287.57,14,2092,369,1,8,57.295890410958904
491295,825.81,23,16163,236,1,8,32.463013698630135
491332,16.24,14,2092,369,1,8,57.298630136986304
491385,701.44,23,16163,236,1,8,32.465753424657535
491477,351.65,44,42384,206,1,8,26.610958904109587
491486,322.61,23,16163,236,1,8,32.465753424657535
491497,293.85,23,16163,236,1,8,32.465753424657535
491561,780.63,44,42384,206,1,8,26.610958904109587
491568,15.78,14,2092,369,1,8,57.298630136986304
491759,687.1,23,16163,236,1,8,32.465753424657535
491997,10.12,23,16163,236,1,8,32.465753424657535
492204,777.48,44,42384,206,1,8,26.610958904109587
492884,857.01,14,2092,369,1,8,57.298630136986304
494035,1020.2,34,4354,205,1,8,25.476712328767125
494399,6.41,14,2092,369,1,8,57.298630136986304
494429,24.19,44,42384,206,1,8,26.610958904109587
494474,1031.35,23,16163,236,1,8,32.465753424657535
494505,801.71,14,2092,369,1,8,57.298630136986304
494514,1174.44,23,16163,236,1,8,32.465753424657535
494550,1125.7,14,2092,369,1,8,57.298630136986304
494584,118.19,14,2092,369,1,8,57.298630136986304
494602,25.01,44,42384,206,1,8,26.610958904109587
494643,886.15,23,16163,236,1,8,32.465753424657535
494698,342.38,14,2092,369,1,8,57.298630136986304
494760,996.09,34,4354,205,1,8,25.47945205479452
494817,293.18,36,55345,58,1,8,71.30684931506849
494973,761.0,50,27971,304,1,8,35.03013698630137
494977,293.92,36,55345,58,1,8,71.30684931506849
494978,331.29,50,27971,304,1,8,35.03013698630137
495119,758.08,34,4354,205,1,8,25.47945205479452
495131,309.9,34,4354,205,1,8,25.47945205479452
495633,907.71,50,27971,304,1,8,35.03013698630137
498404,969.13,34,4354,205,1,8,25.47945205479452
498408,20.77,36,55345,58,1,8,71.30684931506849
498437,473.95,34,4354,205,1,8,25.47945205479452
498676,966.41,34,4354,205,1,8,25.47945205479452
498709,14.72,36,55345,58,1,8,71.30958904109589
498757,6.69,50,27971,304,1,8,35.032876712328765
498787,817.88,50,27971,304,1,8,35.032876712328765
498802,10.92,50,27971,304,1,8,35.032876712328765
498809,762.15,50,27971,304,1,8,35.032876712328765
498843,104.82,50,27971,304,1,8,35.032876712328765
498924,969.32,50,27971,304,1,8,35.032876712328765
499199,1158.25,50,27971,304,1,8,35.032876712328765
500145,282.52,36,55345,58,1,8,71.30958904109589
502265,18.27,50,27971,304,1,8,35.032876712328765
502310,19.85,50,27971,304,1,8,35.032876712328765
502393,254.4,50,27971,304,1,8,35.032876712328765
502492,992.66,36,55345,58,1,8,71.30958904109589
502525,963.73,36,55345,58,1,8,71.30958904109589
502554,227.13,50,27971,304,1,8,35.032876712328765
502651,906.41,43,5875,387,1,8,27.052054794520547
504563,341.22,38,427,298,1,8,68.54794520547945
504576,10.57,43,5875,387,1,8,27.054794520547944
505579,19.26,38,427,298,1,8,68.54794520547945
506403,1120.05,38,427,298,1,8,68.54794520547945
506518,207.48,43,5875,387,1,8,27.054794520547944
506689,281.22,34,28506,201,1,8,80.37534246575342
506735,19.38,38,427,298,1,8,68.55068493150685
506822,274.22,34,28506,201,1,8,80.37534246575342
507662,7.27,34,28506,201,1,8,80.37534246575342
508509,1004.6,34,28506,201,1,8,80.37534246575342
508733,906.61,38,427,298,1,8,68.55068493150685
508762,910.37,34,28506,201,1,8,80.37534246575342
508779,810.59,34,28506,201,1,8,80.37534246575342
508869,315.38,34,28506,201,1,8,80.37808219178082
510961,7.04,34,28506,201,1,8,80.37808219178082
511089,928.93,34,28506,201,1,8,80.37808219178082
511162,291.59,1,4159,146,1,8,21.528767123287672
511269,315.37,47,895,91,1,8,20.208219178082192
511309,359.25,47,895,91,1,8,20.208219178082192
511439,742.7,1,4159,146,1,8,21.528767123287672
511542,7.33,47,895,91,1,8,20.208219178082192
512105,825.45,47,895,91,1,8,20.208219178082192
512944,710.43,1,4159,146,1,8,21.528767123287672
514148,1371.81,47,895,91,1,8,20.208219178082192
514185,1059.96,47,895,91,1,8,20.208219178082192
514232,1088.07,47,895,91,1,8,20.208219178082192
514237,807.23,47,895,91,1,8,20.208219178082192
514355,1133.39,47,895,91,1,8,20.208219178082192
514446,967.35,1,4159,146,1,8,21.528767123287672
514483,313.72,47,895,91,1,8,20.21095890410959
514507,948.3,40,2206,48,1,8,32.632876712328766
514518,295.23,1,4159,146,1,8,21.53150684931507
514693,350.79,40,2206,48,1,8,32.632876712328766
514827,11.73,47,895,91,1,8,20.21095890410959
514831,340.63,1,4159,146,1,8,21.53150684931507
514956,9.94,47,895,91,1,8,20.21095890410959
515011,9.27,47,895,91,1,8,20.21095890410959
515505,294.39,47,895,91,1,8,20.21095890410959
516959,20.55,40,2206,48,1,8,32.632876712328766
517562,1073.88,1,4159,146,1,8,21.53150684931507
517613,19.77,47,895,91,1,8,20.21095890410959
518200,973.28,1,4159,146,1,8,21.53150684931507
518210,1009.36,40,2206,48,1,8,32.632876712328766
518215,747.15,1,4159,146,1,8,21.53150684931507
518249,797.46,1,4159,146,1,8,21.53150684931507
518291,927.78,40,2206,48,1,8,32.632876712328766
518320,265.88,40,2206,48,1,8,32.632876712328766
518370,888.06,1,4159,146,1,8,21.53150684931507
518438,273.3,40,2206,48,1,8,32.632876712328766
518444,324.89,40,2206,48,1,8,32.632876712328766
518546,900.47,1,4159,146,1,8,21.53150684931507
518775,298.73,38,143,217,1,8,37.5013698630137
518899,666.73,40,2206,48,1,8,32.635616438356166
518965,310.77,38,143,217,1,8,37.5013698630137
518976,7.28,38,143,217,1,8,37.5013698630137
519016,335.35,40,2206,48,1,8,32.635616438356166
521397,413.75,40,2206,48,1,8,32.635616438356166
522058,998.42,38,823,207,1,8,37.136986301369866
522076,771.81,38,823,207,1,8,37.136986301369866
522112,480.98,38,143,217,1,8,37.5013698630137
522123,862.73,38,823,207,1,8,37.136986301369866
522135,962.98,38,143,217,1,8,37.5013698630137
522167,947.84,38,823,207,1,8,37.136986301369866
522196,1007.76,38,143,217,1,8,37.5013698630137
522213,850.7,38,823,207,1,8,37.136986301369866
522268,1111.31,38,143,217,1,8,37.5013698630137
522269,330.94,38,143,217,1,8,37.5013698630137
522293,814.46,38,823,207,1,8,37.136986301369866
522295,774.65,38,823,207,1,8,37.136986301369866
522306,774.52,38,143,217,1,8,37.5013698630137
522315,875.2,38,143,217,1,8,37.5013698630137
522319,499.5,40,2206,48,1,8,32.635616438356166
522339,288.35,40,2206,48,1,8,32.635616438356166
522383,519.65,40,2206,48,1,8,32.635616438356166
522398,16.99,40,2206,48,1,8,32.635616438356166
522453,12.2,38,143,217,1,8,37.50410958904109
522580,313.13,38,632,120,1,8,30.367123287671234
522627,9.46,38,143,217,1,8,37.50410958904109
523265,864.85,38,632,120,1,8,30.367123287671234
524119,804.9,38,632,120,1,8,30.367123287671234
524156,964.11,38,823,207,1,8,37.13972602739726
524158,1090.18,38,823,207,1,8,37.13972602739726
524216,1011.28,38,143,217,1,8,37.50410958904109
524219,885.42,38,143,217,1,8,37.50410958904109
524221,808.03,38,632,120,1,8,30.367123287671234
524241,870.11,38,632,120,1,8,30.367123287671234
524305,989.31,38,632,120,1,8,30.367123287671234
525992,11.62,38,632,120,1,8,30.36986301369863
526239,920.9,38,632,120,1,8,30.36986301369863
526349,7.64,38,632,120,1,8,30.36986301369863
528962,795.04,35,479994,181,1,8,48.8
529068,935.22,35,479994,181,1,8,48.8
530847,791.9,45,1363,182,1,8,79.03287671232877
530866,797.58,45,1363,182,1,8,79.03287671232877
530879,790.55,45,1363,182,1,8,79.03287671232877
530888,876.11,45,1363,182,1,8,79.03287671232877
530994,654.83,45,1363,182,1,8,79.03287671232877
531013,11.29,35,479994,181,1,8,48.8
531094,17.64,45,1363,182,1,8,79.03561643835616
531113,925.9,35,479994,181,1,8,48.8027397260274
531130,320.49,45,1363,182,1,8,79.03561643835616
531133,838.43,9,26551,327,1,8,42.64383561643836
531246,1289.89,35,479994,181,1,8,48.8027397260274
531415,390.0,9,26551,327,1,8,42.64383561643836
531473,308.97,45,1363,182,1,8,79.03561643835616
531520,15.03,34,165,308,1,8,73.95616438356164
531861,13.57,45,1363,182,1,8,79.03561643835616
531951,843.69,9,26551,327,1,8,42.64383561643836
534122,697.97,45,1363,182,1,8,79.03561643835616
534130,903.22,34,165,308,1,8,73.95616438356164
534136,1033.92,34,165,308,1,8,73.95616438356164
534154,1058.84,9,237282,387,1,8,57.92328767123288
534179,926.13,34,165,308,1,8,73.95616438356164
534182,19.48,35,479994,181,1,8,48.8027397260274
534250,220.43,9,26551,327,1,8,42.64383561643836
534251,1040.85,45,1363,182,1,8,79.03561643835616
534287,1028.84,34,165,308,1,8,73.95616438356164
534327,722.05,34,165,308,1,8,73.95616438356164
534349,1122.27,45,1363,182,1,8,79.03561643835616
534357,17.02,35,479994,181,1,8,48.8027397260274
534363,1025.63,45,1363,182,1,8,79.03561643835616
534407,993.07,34,165,308,1,8,73.95616438356164
534416,880.19,9,237282,387,1,8,57.92328767123288
534446,738.68,45,1363,182,1,8,79.03561643835616
534454,729.93,45,1363,182,1,8,79.03561643835616
534503,317.26,9,237282,387,1,8,57.92602739726028
534514,394.49,9,26551,327,1,8,42.64657534246575
534804,329.84,34,165,308,1,8,73.95890410958904
534836,299.55,15,4081,151,1,8,81.48219178082192
534929,368.96,34,165,308,1,8,73.95890410958904
534950,9.15,9,237282,387,1,8,57.92602739726028
534961,351.36,15,4081,151,1,8,81.48219178082192
535550,317.05,9,237282,387,1,8,57.92602739726028
536412,2.46,34,165,308,1,8,73.95890410958904
537155,975.25,9,237282,387,1,8,57.92602739726028
537992,949.43,15,4081,151,1,8,81.48219178082192
537997,1115.67,15,4081,151,1,8,81.48219178082192
538029,11.39,9,237282,387,1,8,57.92602739726028
538079,721.54,34,165,308,1,8,73.95890410958904
538082,876.76,34,165,308,1,8,73.95890410958904
538123,326.93,34,165,308,1,8,73.95890410958904
538155,237.86,9,26551,327,1,8,42.64657534246575
538250,377.65,15,4081,151,1,8,81.48219178082192
538288,736.81,9,237282,387,1,8,57.92602739726028
538306,834.22,9,237282,387,1,8,57.92602739726028
538327,844.6,34,165,308,1,8,73.95890410958904
538483,978.19,24,123373,171,1,8,26.742465753424657
538485,9.21,24,123373,171,1,8,26.742465753424657
538673,753.77,24,123373,171,1,8,26.742465753424657
540825,236.0,24,123373,171,1,8,26.742465753424657
540964,882.7,15,4081,151,1,8,81.48493150684932
541006,13.11,24,123373,171,1,8,26.742465753424657
541788,21.69,24,123373,171,1,8,26.742465753424657
541936,289.75,15,4081,151,1,8,81.48493150684932
541988,282.9,15,4081,151,1,8,81.48493150684932
542042,719.3,15,4081,151,1,8,81.48493150684932
542074,8.65,24,123373,171,1,8,26.742465753424657
542095,237.78,24,123373,171,1,8,26.742465753424657
542286,365.86,24,123373,171,1,8,26.745205479452054
542293,7.21,24,123373,171,1,8,26.745205479452054
542389,735.87,24,123373,171,1,8,26.745205479452054
550753,119.03,43,18128,239,1,8,28.813698630136987
550886,15.57,35,1831,45,1,8,65.89315068493151
550918,880.33,34,19803,345,1,8,20.665753424657535
550947,283.28,34,19803,345,1,8,20.665753424657535
550975,18.26,35,1831,45,1,8,65.89315068493151
550993,326.2,35,1831,45,1,8,65.89315068493151
551012,9.86,34,19803,345,1,8,20.665753424657535
551048,347.94,40,3164,192,1,8,58.602739726027394
551312,347.91,43,18128,239,1,8,28.813698630136987
551313,306.93,34,19803,345,1,8,20.665753424657535
551874,1101.16,43,18128,239,1,8,28.813698630136987
552077,737.76,35,1831,45,1,8,65.89315068493151
553806,19.8,43,18128,239,1,8,28.813698630136987
553865,18.34,43,18128,239,1,8,28.813698630136987
553876,1031.18,34,19803,345,1,8,20.665753424657535
553886,1079.99,35,1831,45,1,8,65.89315068493151
553900,18.31,43,18128,239,1,8,28.813698630136987
553928,20.28,43,18128,239,1,8,28.813698630136987
553957,844.27,34,19803,345,1,8,20.665753424657535
554034,18.48,43,18128,239,1,8,28.813698630136987
554064,733.45,40,3164,192,1,8,58.602739726027394
554090,896.08,40,3164,192,1,8,58.602739726027394
554132,337.67,35,1831,45,1,8,65.8958904109589
554183,296.26,40,3164,192,1,8,58.605479452054794
554328,330.59,35,1831,45,1,8,65.8958904109589
554340,281.48,34,19803,345,1,8,20.66849315068493
554349,317.72,41,1126,485,1,8,39.04383561643836
554355,317.33,40,3164,192,1,8,58.605479452054794
554390,300.11,34,19803,345,1,8,20.66849315068493
554468,8.51,43,18128,239,1,8,28.816438356164383
555163,972.82,43,18128,239,1,8,28.816438356164383
555758,870.55,34,19803,345,1,8,20.66849315068493
556983,881.39,34,19803,345,1,8,20.66849315068493
557324,840.65,34,19803,345,1,8,20.66849315068493
557580,1167.88,40,3164,192,1,8,58.605479452054794
557703,1170.79,35,1831,45,1,8,65.8958904109589
557714,19.7,43,18128,239,1,8,28.816438356164383
557722,1128.77,34,19803,345,1,8,20.66849315068493
557737,1082.62,35,1831,45,1,8,65.8958904109589
557802,307.29,41,1126,485,1,8,39.04383561643836
557830,294.42,43,18128,239,1,8,28.816438356164383
557837,976.46,40,3164,192,1,8,58.605479452054794
557849,893.77,34,19803,345,1,8,20.66849315068493
557891,713.79,40,3164,192,1,8,58.605479452054794
557919,742.53,41,1126,485,1,8,39.04383561643836
557932,1079.14,40,3164,192,1,8,58.605479452054794
558015,860.69,34,19803,345,1,8,20.66849315068493
558020,421.92,40,3164,192,1,8,58.605479452054794
558028,851.68,35,1831,45,1,8,65.8958904109589
558038,991.71,34,19803,345,1,8,20.66849315068493
558041,517.93,35,1831,45,1,8,65.8958904109589
558176,947.12,46,5895,411,1,8,44.15068493150685
558350,1022.82,46,5895,411,1,8,44.15068493150685
558360,119.54,2,4074,408,1,8,43.71232876712329
558477,935.2,46,5895,411,1,8,44.15068493150685
558505,10.55,46,5895,411,1,8,44.15068493150685
558539,6.95,2,4074,408,1,8,43.71232876712329
558587,779.55,46,5895,411,1,8,44.15068493150685
558611,11.36,2,4074,408,1,8,43.71232876712329
558832,7.52,46,5895,411,1,8,44.15068493150685
559238,116.96,2,4074,408,1,8,43.71232876712329
559989,22.06,46,5895,411,1,8,44.15068493150685
560689,792.23,41,1126,485,1,8,39.04657534246575
561577,207.26,46,5895,411,1,8,44.15068493150685
561631,742.37,41,1126,485,1,8,39.04657534246575
561658,890.16,41,1126,485,1,8,39.04657534246575
561676,899.63,41,1126,485,1,8,39.04657534246575
561815,191.87,46,5895,411,1,8,44.15068493150685
561845,294.77,41,1126,485,1,8,39.04657534246575
561853,10.47,2,4074,408,1,8,43.71232876712329
561951,329.94,2,4074,408,1,8,43.71506849315068
561972,8.78,46,5895,411,1,8,44.153424657534245
562002,321.37,46,5895,411,1,8,44.153424657534245
562046,812.57,46,5895,411,1,8,44.153424657534245
562258,325.11,46,5895,411,1,8,44.153424657534245
563019,22.21,2,4074,408,1,8,43.71506849315068
563640,266.28,2,4074,408,1,8,43.71506849315068
563765,20.2,22,1126,204,1,8,64.18904109589042
563855,320.88,22,1126,204,1,8,64.18904109589042
565587,1017.15,22,1126,204,1,8,64.18904109589042
565599,1063.73,22,1126,204,1,8,64.18904109589042
565742,524.86,22,1126,204,1,8,64.18904109589042
565772,885.64,22,1126,204,1,8,64.18904109589042
565899,377.99,4,54287,122,1,8,46.964383561643835
566020,274.34,45,4367,488,1,8,57.41917808219178
566043,323.61,22,1126,204,1,8,64.1917808219178
566051,329.01,22,1126,204,1,8,64.1917808219178
566460,8.15,45,4367,488,1,8,57.41917808219178
567879,853.27,22,1126,204,1,8,64.1917808219178
567880,822.52,22,1126,204,1,8,64.1917808219178
567949,977.82,22,1126,204,1,8,64.1917808219178
567971,18.06,4,54287,122,1,8,46.964383561643835
568101,1094.26,45,4367,488,1,8,57.41917808219178
568127,301.54,2,2786,306,1,8,53.95890410958904
568170,8.76,45,4367,488,1,8,57.42191780821918
568265,276.94,5,122111,233,1,8,32.293150684931504
568284,336.02,5,122111,233,1,8,32.293150684931504
568334,284.62,5,122111,233,1,8,32.293150684931504
568397,302.07,2,2786,306,1,8,53.95890410958904
568412,16.34,35,1202,114,1,8,86.55616438356165
568431,469.22,4,54287,122,1,8,46.967123287671235
568584,312.6,45,4367,488,1,8,57.42191780821918
568892,333.66,35,1202,114,1,8,86.55616438356165
568909,310.38,5,122111,233,1,8,32.293150684931504
569571,836.37,35,1202,114,1,8,86.55616438356165
570173,901.99,24,710,216,1,8,48.95616438356164
570360,444.32,24,710,216,1,8,48.95616438356164
570395,1029.02,45,4367,488,1,8,57.42191780821918
570426,893.19,45,4367,488,1,8,57.42191780821918
570433,939.58,35,1202,114,1,8,86.55616438356165
570459,930.99,35,1202,114,1,8,86.55616438356165
570482,740.07,2,2786,306,1,8,53.95890410958904
570487,15.87,2,2786,306,1,8,53.95890410958904
570511,774.06,24,710,216,1,8,48.95616438356164
570531,949.61,45,4367,488,1,8,57.42191780821918
570534,967.49,5,122111,233,1,8,32.293150684931504
570538,17.4,4,54287,122,1,8,46.967123287671235
570539,1148.19,35,1202,114,1,8,86.55616438356165
570557,933.24,24,710,216,1,8,48.95616438356164
570605,272.99,24,710,216,1,8,48.95890410958904
570638,13.78,33,4290,25,1,8,29.742465753424657
570648,12.89,33,4290,25,1,8,29.742465753424657
570651,12.84,2,2786,306,1,8,53.961643835616435
570657,326.65,5,122111,233,1,8,32.295890410958904
570688,298.96,47,584,293,1,8,50.48219178082192
570698,324.74,24,710,216,1,8,48.95890410958904
570710,9.67,4,757530,277,1,8,40.364383561643834
570773,6.7,5,122111,233,1,8,32.295890410958904
570807,265.68,24,710,216,1,8,48.95890410958904
570816,10.72,33,4290,25,1,8,29.742465753424657
570866,311.63,4,757530,277,1,8,40.364383561643834
570877,7.41,33,4290,25,1,8,29.742465753424657
570885,822.29,5,122111,233,1,8,32.295890410958904
570901,277.87,24,710,216,1,8,48.95890410958904
570912,293.92,2,2786,306,1,8,53.961643835616435
570921,291.15,33,4290,25,1,8,29.742465753424657
570936,322.34,35,1202,114,1,8,86.55890410958904
571015,302.42,24,710,216,1,8,48.95890410958904
572042,782.18,24,710,216,1,8,48.95890410958904
572120,349.52,24,710,216,1,8,48.95890410958904
572123,331.38,47,584,293,1,8,50.48219178082192
572346,1018.47,2,2786,306,1,8,53.961643835616435
572716,987.16,24,710,216,1,8,48.95890410958904
572783,731.55,33,4290,25,1,8,29.742465753424657
573029,354.81,47,584,293,1,8,50.48219178082192
573385,854.92,47,584,293,1,8,50.48219178082192
573487,786.09,2,2786,306,1,8,53.961643835616435
573606,958.66,35,1202,114,1,8,86.55890410958904
573679,1077.27,33,4290,25,1,8,29.742465753424657
573743,908.32,2,2786,306,1,8,53.961643835616435
573768,18.01,24,710,216,1,8,48.95890410958904
573782,126.28,35,1202,114,1,8,86.55890410958904
573786,2.48,35,1202,114,1,8,86.55890410958904
573821,991.88,2,2786,306,1,8,53.961643835616435
573838,1281.51,47,584,293,1,8,50.48219178082192
573841,946.78,5,122111,233,1,8,32.295890410958904
573880,18.39,35,1202,114,1,8,86.55890410958904
573923,8.61,4,757530,277,1,8,40.364383561643834
574060,11.44,4,757530,277,1,9,40.367123287671234
574084,20.01,47,584,293,1,9,50.484931506849314
574101,17.85,47,584,293,1,9,50.484931506849314
574121,18.07,47,584,293,1,9,50.484931506849314
574284,300.56,4,35705,492,1,9,63.33972602739726
574334,272.06,33,4290,25,1,9,29.745205479452054
574341,294.6,4,757530,277,1,9,40.367123287671234
574368,850.18,33,4290,25,1,9,29.745205479452054
574375,20.42,47,584,293,1,9,50.484931506849314
576330,436.78,4,757530,277,1,9,40.367123287671234
576876,286.23,4,35705,492,1,9,63.33972602739726
577634,24.45,47,584,293,1,9,50.484931506849314
577741,837.54,47,584,293,1,9,50.484931506849314
577754,9.71,33,4290,25,1,9,29.745205479452054
577785,697.68,47,584,293,1,9,50.484931506849314
577805,743.3,4,35705,492,1,9,63.33972602739726
577848,833.05,4,35705,492,1,9,63.33972602739726
577853,1065.33,33,4290,25,1,9,29.745205479452054
577870,849.0,47,584,293,1,9,50.484931506849314
577875,927.42,47,584,293,1,9,50.484931506849314
577888,658.17,4,35705,492,1,9,63.33972602739726
577977,914.9,4,757530,277,1,9,40.367123287671234
578008,788.72,33,4290,25,1,9,29.745205479452054
578038,1002.17,4,757530,277,1,9,40.367123287671234
578184,299.46,4,35705,492,1,9,63.342465753424655
578238,325.11,4,35705,492,1,9,63.342465753424655
580060,1055.61,4,35705,492,1,9,63.342465753424655
581109,846.07,4,35705,492,1,9,63.342465753424655
581328,845.63,48,13973,275,1,9,38.35342465753425
581376,10.59,48,13973,275,1,9,38.35342465753425
581466,292.73,4,93193,142,1,9,24.39178082191781
582456,242.24,48,13973,275,1,9,38.35342465753425
582606,20.35,48,13973,275,1,9,38.35342465753425
582684,19.9,48,13973,275,1,9,38.35342465753425
582819,537.37,48,13973,275,1,9,38.35616438356164
582969,9.25,4,93193,142,1,9,24.394520547945206
584266,931.13,4,93193,142,1,9,24.394520547945206
584285,821.14,4,93193,142,1,9,24.394520547945206
584304,978.77,4,93193,142,1,9,24.394520547945206
584335,906.07,4,93193,142,1,9,24.394520547945206
584372,17.49,48,13973,275,1,9,38.35616438356164
584392,9.29,4,93193,142,1,9,24.394520547945206
584433,905.72,4,93193,142,1,9,24.394520547945206
584468,8.02,20,5848,326,1,9,38.57808219178082
584470,271.33,20,5848,326,1,9,38.57808219178082
584506,7.0,20,5848,326,1,9,38.57808219178082
584678,7.21,20,5848,326,1,9,38.57808219178082
585393,1149.92,20,5848,326,1,9,38.57808219178082
586142,8.27,20,5848,326,1,9,38.57808219178082
586271,1191.33,20,5848,326,1,9,38.57808219178082
586448,825.33,20,5848,326,1,9,38.58082191780822
586515,299.03,20,5848,326,1,9,38.58082191780822
588032,1155.46,40,4424,262,1,9,58.13972602739726
588085,1088.61,20,5848,326,1,9,38.58082191780822
588100,277.54,40,4424,262,1,9,58.13972602739726
588178,9.66,40,4424,262,1,9,58.14246575342466
588197,316.92,29,4005,309,1,9,74.53150684931506
588253,287.86,29,4005,309,1,9,74.53150684931506
588304,306.52,29,4005,309,1,9,74.53150684931506
588379,11.88,29,4005,309,1,9,74.53150684931506
588497,309.71,40,4424,262,1,9,58.14246575342466
588598,9.18,29,4005,309,1,9,74.53150684931506
590525,900.8,40,4424,262,1,9,58.14246575342466
590567,688.58,29,4005,309,1,9,74.53150684931506
590575,22.51,40,4424,262,1,9,58.14246575342466
590581,901.18,29,4005,309,1,9,74.53150684931506
590591,398.82,40,4424,262,1,9,58.14246575342466
590617,1114.22,29,4005,309,1,9,74.53150684931506
590632,963.64,29,4005,309,1,9,74.53150684931506
590739,783.49,40,4424,262,1,9,58.14246575342466
590746,743.47,29,4005,309,1,9,74.53150684931506
590758,889.68,29,4005,309,1,9,74.53150684931506
590771,752.3,29,4005,309,1,9,74.53150684931506
594256,290.77,45,9141,332,1,9,81.54246575342465
594317,324.66,45,9141,332,1,9,81.54246575342465
595566,1113.9,45,9141,332,1,9,81.54246575342465
595775,936.42,45,9141,332,1,9,81.54246575342465
596681,6.58,45,9141,332,1,9,81.54246575342465
596731,750.82,45,9141,332,1,9,81.54246575342465
596812,970.36,45,9141,332,1,9,81.54246575342465
596883,976.48,45,9141,332,1,9,81.54246575342465
596984,1090.93,24,1019,15,1,9,40.64931506849315
597024,109.48,9,79613,178,1,9,40.8054794520548
597067,277.69,22,673342,52,1,9,49.83835616438356
597140,339.79,24,1019,15,1,9,40.64931506849315
597164,987.6,9,79613,178,1,9,40.8054794520548
597220,110.0,34,3255,195,1,9,41.202739726027396
597364,7.19,34,3255,195,1,9,41.202739726027396
597378,382.41,9,79613,178,1,9,40.8054794520548
597409,7.5,34,3255,195,1,9,41.202739726027396
597655,965.55,9,98816,243,1,9,70.58630136986301
597756,8.95,45,9141,332,1,9,81.54520547945205
597925,754.99,9,98816,243,1,9,70.58630136986301
597934,915.14,45,9141,332,1,9,81.54520547945205
598246,213.3,24,1019,15,1,9,40.64931506849315
598276,259.65,4,123,137,1,9,46.61917808219178
598284,315.42,45,9141,332,1,9,81.54520547945205
598288,875.77,24,1019,15,1,9,40.64931506849315
598289,223.56,34,3255,195,1,9,41.202739726027396
598299,1021.63,9,98816,243,1,9,70.58630136986301
598327,1020.35,22,673342,52,1,9,49.83835616438356
598339,8.21,9,79613,178,1,9,40.8054794520548
598352,9.1,4,123,137,1,9,46.61917808219178
598353,797.73,9,98816,243,1,9,70.58630136986301
598354,315.31,9,98816,243,1,9,70.58630136986301
598388,23.06,24,1019,15,1,9,40.64931506849315
598392,48.42,18,1758,371,1,9,62.131506849315066
598406,436.27,45,9141,332,1,9,81.54520547945205
598411,841.07,18,1758,371,1,9,62.131506849315066
598417,995.42,22,673342,52,1,9,49.83835616438356
598424,742.26,4,123,137,1,9,46.61917808219178
598453,909.8,24,1019,15,1,9,40.652054794520545
598467,12.41,24,1019,15,1,9,40.652054794520545
598474,793.81,24,1019,15,1,9,40.652054794520545
598476,851.59,24,1019,15,1,9,40.652054794520545
598487,9.21,9,79613,178,1,9,40.80821917808219
598500,13.49,18,1261,52,1,9,47.227397260273975
598502,492.67,9,79613,178,1,9,40.80821917808219
598525,287.35,9,98816,243,1,9,70.58904109589041
598527,312.41,18,1261,52,1,9,47.227397260273975
598528,11.34,9,98816,243,1,9,70.58904109589041
598566,10.34,4,123,137,1,9,46.62191780821918
598594,376.23,24,1019,15,1,9,40.652054794520545
598604,941.63,9,79613,178,1,9,40.80821917808219
